SqFt,Bedrooms,Bathrooms,GarageCars,Age,LotSize,Floors,Pool,Fireplace,Renovated,Neighborhood,Condition,Style,Price
4251.0,1.0,1.0,1.0,9.0,16399.0,1.5,0.0,0.0,1.0,Westside,Excellent,Victorian,746100.0
2063.0,4.0,2.5,0.0,12.0,12894.0,2.5,1.0,0.0,0.0,Lakeside,Fair,Modern,432100.0
1233.0,6.0,3.0,0.0,25.0,14329.0,1.5,0.0,0.0,0.0,Heritage,Good,Ranch,228800.0
4527.0,1.0,1.0,1.0,2.0,15684.0,2.0,0.0,1.0,0.0,Uptown,Poor,Modern,613000.0
1336.0,2.0,2.5,2.0,18.0,15246.0,3.0,0.0,0.0,0.0,Westside,Excellent,Ranch,352000.0
3253.0,5.0,3.0,0.0,27.0,12158.0,1.5,0.0,1.0,0.0,Midtown,Poor,Modern,412400.0
1716.0,4.0,3.0,1.0,28.0,13078.0,1.0,0.0,0.0,0.0,Downtown,Fair,Colonial,314100.0
1241.0,5.0,1.0,0.0,48.0,11157.0,3.0,0.0,0.0,0.0,Suburbs,Excellent,Colonial,242800.0
4038.0,4.0,1.5,0.0,58.0,8104.0,1.5,0.0,1.0,0.0,Westside,Poor,Ranch,418100.0
1317.0,5.0,1.5,0.0,43.0,15084.0,2.5,0.0,0.0,0.0,Westside,Good,Cape Cod,201600.0
3581.0,4.0,3.0,1.0,4.0,17819.0,2.5,0.0,1.0,0.0,Eastside,Excellent,Victorian,648800.0
3680.0,1.0,2.0,2.0,24.0,14694.0,2.0,1.0,1.0,0.0,Lakeside,Poor,Modern,569400.0
958.0,5.0,3.0,3.0,43.0,15899.0,1.0,1.0,1.0,0.0,Westside,Poor,Colonial,217000.0
1443.0,3.0,3.5,2.0,35.0,16946.0,3.0,0.0,0.0,1.0,Uptown,Excellent,Ranch,461700.0
4115.0,1.0,3.5,2.0,27.0,8612.0,2.5,0.0,0.0,1.0,Uptown,Fair,Ranch,679200.0
2881.0,3.0,1.5,3.0,26.0,3125.0,2.0,0.0,1.0,0.0,Heritage,Excellent,Victorian,487400.0
1221.0,3.0,4.0,1.0,24.0,8076.0,3.0,0.0,0.0,0.0,Heritage,Excellent,Colonial,279000.0
4964.0,1.0,1.5,3.0,34.0,15589.0,2.5,0.0,1.0,0.0,Downtown,Excellent,Modern,970000.0
1839.0,6.0,1.0,3.0,10.0,16682.0,2.5,1.0,1.0,1.0,Lakeside,Excellent,Modern,610500.0
717.0,2.0,1.0,2.0,,11247.0,1.0,0.0,1.0,0.0,Suburbs,Excellent,Colonial,186800.0
4673.0,2.0,,3.0,12.0,16014.0,2.5,0.0,1.0,0.0,Lakeside,Fair,Victorian,845800.0
771.0,3.0,4.0,0.0,40.0,3344.0,1.5,0.0,1.0,1.0,Eastside,Excellent,Colonial,153800.0
3079.0,5.0,1.5,3.0,51.0,13594.0,1.0,1.0,0.0,0.0,Westside,Fair,Modern,442000.0
4970.0,5.0,3.0,2.0,30.0,14222.0,1.5,0.0,1.0,0.0,Westside,Good,Modern,750400.0
3184.0,5.0,2.0,0.0,23.0,11141.0,1.0,0.0,1.0,0.0,Eastside,Poor,Modern,326000.0
3213.0,2.0,1.0,0.0,56.0,14897.0,1.0,1.0,0.0,0.0,Uptown,Excellent,Ranch,587000.0
2369.0,6.0,2.5,2.0,39.0,10846.0,2.5,0.0,1.0,1.0,Lakeside,Good,Colonial,549400.0
1245.0,5.0,1.0,1.0,25.0,11425.0,2.0,0.0,0.0,0.0,Eastside,Excellent,Cape Cod,243100.0
3162.0,3.0,2.5,1.0,1.0,12871.0,1.5,0.0,0.0,0.0,Eastside,Fair,Colonial,447500.0
4558.0,4.0,2.5,1.0,0.0,16288.0,1.0,0.0,1.0,0.0,Uptown,Fair,Ranch,722900.0
1091.0,1.0,2.5,3.0,13.0,6476.0,2.5,0.0,1.0,0.0,Downtown,Good,Ranch,318800.0
4485.0,5.0,1.5,1.0,14.0,7404.0,2.5,0.0,0.0,1.0,Eastside,Excellent,Ranch,678900.0
2484.0,6.0,3.5,0.0,43.0,9539.0,2.0,0.0,1.0,1.0,Uptown,Good,Modern,477400.0
3005.0,3.0,3.0,1.0,30.0,5634.0,1.0,0.0,0.0,1.0,Westside,Excellent,Ranch,531000.0
1411.0,4.0,1.5,0.0,59.0,8016.0,1.0,1.0,0.0,1.0,Uptown,Poor,Victorian,208300.0
3373.0,3.0,2.5,2.0,32.0,8313.0,1.0,0.0,0.0,0.0,Heritage,Excellent,Colonial,515400.0
,1.0,1.0,3.0,54.0,7656.0,1.0,1.0,1.0,0.0,Westside,Good,Ranch,233700.0
1874.0,4.0,4.0,3.0,33.0,9380.0,3.0,1.0,0.0,0.0,Midtown,Excellent,Cape Cod,479900.0
3802.0,5.0,3.5,2.0,21.0,11086.0,1.5,0.0,0.0,0.0,Westside,Poor,Modern,465800.0
917.0,6.0,2.0,3.0,42.0,14526.0,2.5,0.0,1.0,0.0,Westside,Fair,Cape Cod,236300.0
2622.0,6.0,3.0,1.0,26.0,7452.0,3.0,0.0,0.0,0.0,Eastside,Poor,Cape Cod,309400.0
3256.0,3.0,3.0,2.0,16.0,17219.0,3.0,0.0,0.0,0.0,Eastside,Fair,Cape Cod,451200.0
1267.0,6.0,3.0,0.0,28.0,10629.0,1.5,0.0,0.0,1.0,Heritage,Excellent,Modern,283900.0
1967.0,4.0,1.0,2.0,39.0,14976.0,2.0,0.0,1.0,0.0,Uptown,Good,Victorian,385900.0
2177.0,4.0,4.0,2.0,22.0,4066.0,2.0,0.0,1.0,0.0,Midtown,Excellent,Modern,501000.0
3553.0,4.0,4.0,,42.0,5131.0,1.0,0.0,1.0,1.0,Uptown,Good,Victorian,614500.0
4899.0,6.0,4.0,2.0,58.0,10164.0,2.5,0.0,0.0,0.0,Eastside,Excellent,Ranch,744400.0
4295.0,5.0,4.0,2.0,24.0,8591.0,2.0,1.0,0.0,0.0,Heritage,Excellent,Colonial,736100.0
1515.0,1.0,4.0,1.0,17.0,10930.0,1.5,0.0,1.0,0.0,Eastside,Good,Victorian,279100.0
778.0,1.0,3.5,2.0,24.0,4851.0,2.0,0.0,0.0,1.0,Suburbs,Excellent,Ranch,213500.0
,3.0,1.0,1.0,50.0,10524.0,2.5,0.0,0.0,1.0,Heritage,Poor,Cape Cod,118800.0
3261.0,4.0,2.5,1.0,10.0,14361.0,1.0,0.0,0.0,0.0,Lakeside,Good,Cape Cod,681600.0
1371.0,5.0,1.5,0.0,58.0,15112.0,2.5,0.0,0.0,0.0,Midtown,Good,Victorian,240400.0
1694.0,3.0,1.5,1.0,24.0,6467.0,3.0,0.0,0.0,0.0,Suburbs,Excellent,Victorian,309700.0
4343.0,4.0,3.5,3.0,50.0,8199.0,2.5,0.0,1.0,0.0,Midtown,Good,Cape Cod,667800.0
4457.0,6.0,3.5,3.0,47.0,11456.0,2.5,0.0,0.0,1.0,Lakeside,Poor,Victorian,685100.0
4307.0,3.0,2.5,2.0,47.0,11323.0,1.0,0.0,1.0,1.0,Eastside,Good,Modern,544700.0
1790.0,3.0,3.5,2.0,54.0,16252.0,2.5,1.0,0.0,1.0,Suburbs,Excellent,Victorian,430600.0
3364.0,4.0,1.0,2.0,11.0,9025.0,2.5,1.0,1.0,1.0,Suburbs,Poor,Colonial,450600.0
3326.0,3.0,1.5,1.0,35.0,14076.0,2.0,0.0,1.0,0.0,Heritage,Poor,Modern,342600.0
1496.0,6.0,4.0,1.0,5.0,17907.0,2.0,0.0,1.0,1.0,Midtown,Good,Ranch,406000.0
3080.0,6.0,2.5,2.0,,7370.0,2.5,0.0,0.0,0.0,Westside,Good,Colonial,511900.0
2958.0,4.0,2.5,3.0,2.0,16813.0,1.0,0.0,1.0,0.0,Uptown,Good,Modern,622800.0
2403.0,3.0,2.5,1.0,40.0,7991.0,1.5,0.0,0.0,1.0,Downtown,Poor,Modern,345000.0
3932.0,,1.5,2.0,36.0,8019.0,2.5,0.0,1.0,1.0,Midtown,Good,Cape Cod,650800.0
3613.0,2.0,3.5,1.0,44.0,13760.0,3.0,1.0,1.0,1.0,Westside,Good,Modern,577900.0
2990.0,3.0,3.5,1.0,10.0,13192.0,1.5,0.0,1.0,0.0,Uptown,Excellent,Ranch,720000.0
,2.0,3.0,1.0,19.0,11890.0,2.0,0.0,1.0,0.0,Eastside,Fair,Cape Cod,452400.0
3981.0,1.0,2.0,0.0,40.0,6162.0,3.0,0.0,1.0,1.0,Midtown,Fair,Victorian,500000.0
3137.0,1.0,3.0,1.0,49.0,3735.0,1.0,0.0,1.0,0.0,Uptown,Poor,Ranch,389800.0
1850.0,4.0,4.0,2.0,53.0,18361.0,1.5,0.0,0.0,0.0,Uptown,Good,Victorian,410900.0
3961.0,1.0,3.0,2.0,4.0,17731.0,1.0,1.0,0.0,0.0,Uptown,Good,Ranch,754500.0
3785.0,4.0,2.5,3.0,24.0,17960.0,1.5,0.0,1.0,0.0,Uptown,Fair,Victorian,656400.0
4928.0,3.0,1.5,0.0,0.0,11227.0,2.5,0.0,1.0,0.0,Westside,Good,Victorian,741400.0
1344.0,3.0,2.5,3.0,49.0,17921.0,1.5,0.0,0.0,1.0,Uptown,Excellent,Ranch,383100.0
2502.0,5.0,2.0,3.0,7.0,10520.0,3.0,1.0,0.0,0.0,Westside,Poor,Cape Cod,381500.0
4674.0,4.0,3.0,1.0,49.0,3359.0,3.0,0.0,0.0,1.0,Uptown,Good,Victorian,711900.0
2912.0,5.0,1.0,1.0,9.0,5571.0,3.0,0.0,0.0,1.0,Uptown,Good,Cape Cod,548400.0
4753.0,5.0,1.5,,0.0,6906.0,2.5,0.0,0.0,0.0,Heritage,Poor,Victorian,530800.0
753.0,1.0,3.5,2.0,52.0,8785.0,2.5,0.0,0.0,0.0,Heritage,Poor,Victorian,127100.0
851.0,2.0,2.0,3.0,26.0,18902.0,2.0,1.0,0.0,0.0,Midtown,Fair,Cape Cod,243400.0
4122.0,,2.5,2.0,25.0,7990.0,3.0,1.0,1.0,1.0,Uptown,Poor,Colonial,600700.0
2241.0,6.0,2.5,2.0,38.0,13027.0,1.0,1.0,0.0,0.0,Westside,Fair,Cape Cod,376300.0
2936.0,1.0,2.5,2.0,16.0,6873.0,2.5,1.0,0.0,0.0,Downtown,Poor,Ranch,461700.0
2540.0,1.0,3.5,0.0,41.0,13578.0,1.0,0.0,0.0,1.0,Midtown,Excellent,Cape Cod,471900.0
2454.0,6.0,1.5,2.0,25.0,12213.0,1.5,0.0,0.0,0.0,Eastside,Good,Modern,337400.0
4739.0,6.0,3.5,0.0,16.0,4707.0,1.5,0.0,0.0,0.0,Westside,Fair,Victorian,672100.0
1104.0,2.0,1.5,3.0,23.0,10320.0,2.5,0.0,0.0,1.0,Downtown,Excellent,Colonial,388000.0
4020.0,3.0,2.0,3.0,0.0,3897.0,2.5,0.0,0.0,0.0,Downtown,Poor,Victorian,593900.0
4525.0,4.0,3.0,2.0,18.0,18005.0,1.0,0.0,1.0,0.0,Uptown,Good,Victorian,810300.0
3526.0,2.0,4.0,1.0,35.0,14674.0,2.5,0.0,0.0,0.0,Downtown,Good,Cape Cod,666800.0
2398.0,2.0,1.5,2.0,8.0,18944.0,1.5,0.0,0.0,1.0,Eastside,Excellent,Cape Cod,464500.0
1388.0,3.0,3.0,2.0,7.0,17761.0,1.0,0.0,0.0,1.0,Heritage,Poor,Victorian,245100.0
3635.0,4.0,1.0,2.0,39.0,5950.0,2.0,1.0,0.0,1.0,Uptown,Good,Colonial,649700.0
2715.0,2.0,1.0,2.0,25.0,14730.0,2.0,0.0,0.0,1.0,Midtown,Excellent,Colonial,542400.0
1342.0,3.0,3.5,0.0,8.0,3801.0,1.5,0.0,0.0,0.0,Suburbs,Excellent,Colonial,284600.0
2246.0,2.0,3.5,0.0,44.0,19290.0,1.5,1.0,0.0,0.0,Downtown,Poor,Ranch,361000.0
4834.0,5.0,2.0,1.0,46.0,16136.0,3.0,1.0,0.0,0.0,Westside,Excellent,Ranch,843600.0
1841.0,1.0,3.0,2.0,2.0,14248.0,1.5,0.0,1.0,1.0,Uptown,Fair,Modern,412600.0
1467.0,2.0,2.0,1.0,12.0,19907.0,3.0,1.0,0.0,1.0,Eastside,Fair,Colonial,305200.0
3632.0,2.0,1.5,2.0,22.0,17244.0,3.0,0.0,0.0,0.0,Westside,Poor,Victorian,429700.0
1558.0,6.0,2.5,1.0,43.0,17544.0,1.5,0.0,0.0,1.0,Lakeside,Poor,Modern,295200.0
4655.0,6.0,2.0,3.0,4.0,3802.0,2.0,0.0,0.0,0.0,Suburbs,Fair,Modern,631300.0
4393.0,4.0,3.5,1.0,48.0,2426.0,2.5,0.0,1.0,0.0,Eastside,Poor,Colonial,411500.0
4929.0,1.0,2.0,3.0,19.0,19299.0,2.0,0.0,0.0,0.0,Heritage,Good,Modern,676300.0
4624.0,5.0,2.0,1.0,7.0,6522.0,2.0,0.0,0.0,1.0,Midtown,Good,Ranch,772500.0
1748.0,3.0,2.5,1.0,51.0,9675.0,1.5,0.0,1.0,0.0,Downtown,Fair,Victorian,283600.0
1612.0,6.0,3.5,2.0,5.0,2780.0,1.0,0.0,0.0,0.0,Uptown,Good,Ranch,356200.0
,3.0,1.5,1.0,7.0,13215.0,1.0,0.0,0.0,1.0,Lakeside,Good,Victorian,481700.0
2720.0,6.0,4.0,0.0,56.0,16774.0,1.5,0.0,1.0,0.0,Lakeside,Poor,Ranch,418400.0
4483.0,5.0,2.5,1.0,,17151.0,2.5,0.0,1.0,0.0,Uptown,Fair,Cape Cod,714400.0
3854.0,2.0,3.0,3.0,27.0,12465.0,1.5,0.0,0.0,1.0,Suburbs,Excellent,Modern,689700.0
3471.0,5.0,4.0,0.0,41.0,13903.0,1.0,1.0,1.0,0.0,Uptown,Poor,Colonial,500600.0
,2.0,2.5,1.0,37.0,11246.0,1.5,1.0,0.0,0.0,Suburbs,Excellent,Modern,706400.0
3477.0,3.0,,2.0,36.0,10030.0,2.0,0.0,1.0,0.0,Westside,Excellent,Colonial,574100.0
2329.0,,3.5,2.0,1.0,11980.0,1.5,0.0,0.0,1.0,Lakeside,Fair,Victorian,503500.0
2475.0,5.0,1.0,1.0,33.0,18846.0,1.5,0.0,1.0,0.0,Downtown,Fair,Ranch,432800.0
2923.0,2.0,2.5,0.0,16.0,6544.0,1.0,1.0,0.0,1.0,Westside,Poor,Victorian,362900.0
1081.0,4.0,4.0,0.0,48.0,10463.0,1.5,0.0,0.0,1.0,Lakeside,Good,Ranch,278800.0
3889.0,4.0,2.0,1.0,30.0,12829.0,1.5,0.0,0.0,0.0,Eastside,Poor,Ranch,396300.0
3506.0,5.0,3.0,,7.0,12262.0,3.0,0.0,1.0,1.0,Lakeside,Excellent,Victorian,954400.0
3843.0,6.0,2.5,0.0,53.0,2552.0,3.0,0.0,1.0,1.0,Downtown,Fair,Victorian,584500.0
2995.0,1.0,1.5,3.0,17.0,7172.0,1.5,0.0,1.0,1.0,Westside,Excellent,Colonial,594100.0
4066.0,6.0,2.0,2.0,16.0,13628.0,1.0,0.0,1.0,0.0,Suburbs,Excellent,Ranch,730100.0
4783.0,1.0,2.5,0.0,56.0,14493.0,1.0,0.0,0.0,0.0,Heritage,Fair,Victorian,498600.0
3150.0,4.0,1.0,1.0,46.0,15219.0,1.5,0.0,1.0,1.0,Midtown,Good,Cape Cod,512300.0
2610.0,3.0,2.0,0.0,51.0,19844.0,2.0,0.0,0.0,1.0,Downtown,Poor,Modern,364700.0
1149.0,4.0,2.0,3.0,39.0,14114.0,2.0,0.0,1.0,1.0,Westside,Poor,Ranch,195800.0
4048.0,5.0,3.5,2.0,54.0,12434.0,1.5,1.0,1.0,0.0,Westside,Good,Cape Cod,622600.0
4587.0,6.0,1.0,1.0,6.0,7978.0,1.5,0.0,0.0,0.0,Midtown,Fair,Victorian,659900.0
3707.0,3.0,,1.0,35.0,8667.0,1.5,1.0,0.0,0.0,Uptown,Fair,Victorian,583800.0
4421.0,6.0,2.0,2.0,17.0,16872.0,2.0,0.0,1.0,1.0,Downtown,Poor,Ranch,686000.0
4403.0,2.0,,0.0,23.0,10436.0,2.5,1.0,1.0,1.0,Heritage,Excellent,Colonial,701900.0
4131.0,2.0,2.5,1.0,14.0,14879.0,1.0,1.0,1.0,1.0,Suburbs,Fair,Modern,552600.0
2862.0,3.0,2.0,0.0,12.0,4234.0,2.0,1.0,0.0,0.0,Lakeside,Fair,Colonial,529400.0
1129.0,4.0,4.0,2.0,26.0,4309.0,2.5,1.0,0.0,1.0,Eastside,Fair,Ranch,237000.0
713.0,5.0,1.5,2.0,55.0,5878.0,2.5,0.0,1.0,0.0,Westside,Fair,Ranch,127800.0
1578.0,5.0,1.0,1.0,38.0,5512.0,2.0,0.0,1.0,0.0,Westside,Good,Cape Cod,245500.0
2553.0,2.0,3.5,0.0,20.0,12925.0,2.0,0.0,0.0,0.0,Lakeside,Excellent,Cape Cod,615900.0
3897.0,2.0,3.0,1.0,26.0,13467.0,2.5,0.0,1.0,0.0,Downtown,Good,Ranch,727800.0
2659.0,6.0,,3.0,31.0,12042.0,1.5,1.0,1.0,1.0,Heritage,Poor,Cape Cod,372900.0
799.0,3.0,2.5,0.0,14.0,7209.0,2.0,0.0,1.0,0.0,Downtown,Excellent,Cape Cod,281700.0
1604.0,2.0,1.0,0.0,31.0,12380.0,1.5,0.0,1.0,0.0,Heritage,Fair,Colonial,198300.0
4910.0,6.0,1.0,0.0,41.0,4149.0,2.0,1.0,1.0,0.0,Uptown,Poor,Modern,602800.0
4948.0,3.0,2.5,3.0,14.0,10511.0,1.0,0.0,1.0,0.0,Lakeside,Poor,Colonial,726900.0
2321.0,6.0,1.5,0.0,35.0,4789.0,1.5,0.0,0.0,1.0,Downtown,Excellent,Colonial,473900.0
4161.0,6.0,4.0,2.0,42.0,3381.0,1.0,0.0,0.0,0.0,Midtown,Fair,Modern,557000.0
3793.0,6.0,1.0,3.0,31.0,4981.0,1.5,1.0,1.0,0.0,Eastside,Poor,Colonial,422100.0
4704.0,4.0,4.0,2.0,17.0,4000.0,2.0,1.0,1.0,0.0,Heritage,Excellent,Colonial,776400.0
4516.0,5.0,1.5,,33.0,10600.0,2.0,0.0,0.0,1.0,Downtown,Fair,Colonial,727300.0
3403.0,6.0,1.0,0.0,47.0,11824.0,3.0,0.0,1.0,0.0,Downtown,Excellent,Ranch,683700.0
2396.0,2.0,,0.0,13.0,12932.0,1.0,0.0,0.0,0.0,Westside,Excellent,Cape Cod,433500.0
3394.0,1.0,1.5,0.0,34.0,9914.0,3.0,0.0,0.0,0.0,Downtown,Poor,Modern,401000.0
2072.0,2.0,2.0,3.0,40.0,5175.0,1.5,0.0,1.0,0.0,Lakeside,Good,Cape Cod,388900.0
2196.0,4.0,,0.0,19.0,2376.0,2.5,1.0,1.0,0.0,Downtown,Good,Victorian,455900.0
3317.0,4.0,2.5,0.0,23.0,14824.0,2.5,0.0,0.0,0.0,Heritage,Poor,Ranch,352600.0
3157.0,1.0,2.5,3.0,,19689.0,3.0,0.0,0.0,1.0,Eastside,Fair,Colonial,411500.0
3198.0,4.0,1.0,1.0,21.0,7058.0,1.0,0.0,0.0,0.0,Heritage,Fair,Colonial,360400.0
2354.0,2.0,1.0,1.0,35.0,5684.0,3.0,0.0,0.0,0.0,Suburbs,Poor,Cape Cod,249800.0
2459.0,4.0,1.5,2.0,8.0,7608.0,1.0,0.0,0.0,1.0,Uptown,Good,Colonial,528100.0
743.0,4.0,1.5,2.0,55.0,5858.0,3.0,0.0,0.0,0.0,Midtown,Fair,Modern,144400.0
3287.0,4.0,1.0,3.0,35.0,6022.0,2.5,0.0,0.0,0.0,Downtown,Excellent,Ranch,641500.0
3175.0,3.0,2.0,1.0,45.0,10901.0,2.0,1.0,1.0,0.0,Downtown,Excellent,Cape Cod,682700.0
4722.0,3.0,2.5,2.0,36.0,16133.0,1.5,0.0,1.0,0.0,Uptown,Good,Modern,834400.0
2868.0,5.0,2.0,3.0,21.0,14821.0,1.0,0.0,1.0,0.0,Westside,Poor,Victorian,430900.0
2710.0,5.0,2.0,1.0,20.0,19276.0,3.0,1.0,0.0,1.0,Westside,Poor,Colonial,421100.0
991.0,,2.5,1.0,42.0,8432.0,2.5,0.0,0.0,0.0,Downtown,Poor,Colonial,166500.0
1545.0,3.0,2.5,3.0,51.0,10864.0,3.0,0.0,0.0,1.0,Downtown,Fair,Colonial,334100.0
2153.0,3.0,2.0,0.0,7.0,8845.0,2.5,0.0,1.0,1.0,Westside,Excellent,Victorian,482200.0
2321.0,2.0,1.5,0.0,50.0,2756.0,3.0,0.0,0.0,0.0,Uptown,Poor,Cape Cod,255500.0
2259.0,4.0,2.0,2.0,49.0,8992.0,3.0,0.0,1.0,1.0,Lakeside,Good,Colonial,499500.0
2394.0,1.0,1.0,3.0,6.0,6690.0,2.0,0.0,0.0,0.0,Uptown,Poor,Modern,347000.0
4006.0,3.0,2.5,0.0,6.0,10617.0,2.5,0.0,1.0,0.0,Uptown,Fair,Victorian,643800.0
1263.0,2.0,4.0,3.0,41.0,4844.0,1.5,0.0,0.0,1.0,Suburbs,Good,Modern,211200.0
2128.0,4.0,2.0,3.0,50.0,15349.0,2.5,0.0,0.0,0.0,Uptown,Excellent,Modern,466600.0
1400.0,6.0,1.0,3.0,23.0,17169.0,2.5,0.0,1.0,1.0,Westside,Excellent,Ranch,414100.0
2023.0,6.0,3.0,1.0,38.0,19294.0,2.0,0.0,0.0,0.0,Midtown,Good,Ranch,392900.0
3643.0,3.0,1.0,1.0,59.0,3527.0,2.5,1.0,1.0,0.0,Westside,Poor,Cape Cod,367500.0
901.0,1.0,,2.0,19.0,4117.0,1.5,0.0,0.0,0.0,Downtown,Fair,Ranch,174900.0
2159.0,2.0,1.5,0.0,13.0,19396.0,2.5,0.0,1.0,0.0,Eastside,Excellent,Victorian,391200.0
801.0,1.0,4.0,3.0,59.0,17267.0,2.0,0.0,1.0,0.0,Midtown,Poor,Modern,160600.0
4806.0,5.0,4.0,2.0,16.0,12593.0,1.5,0.0,0.0,0.0,Heritage,Good,Victorian,688200.0
3827.0,6.0,2.5,1.0,28.0,7787.0,3.0,0.0,1.0,0.0,Midtown,Good,Ranch,640800.0
1747.0,4.0,3.0,2.0,26.0,11319.0,1.0,0.0,1.0,0.0,Downtown,Excellent,Ranch,453500.0
1552.0,2.0,3.0,2.0,31.0,11641.0,2.5,0.0,1.0,1.0,Westside,Poor,Modern,270300.0
1125.0,,3.0,2.0,16.0,17252.0,1.5,0.0,0.0,0.0,Suburbs,Poor,Cape Cod,184800.0
2733.0,6.0,2.5,3.0,40.0,11529.0,1.5,1.0,0.0,0.0,Heritage,Poor,Colonial,366400.0
3940.0,2.0,4.0,3.0,41.0,2495.0,1.0,0.0,1.0,1.0,Midtown,Fair,Victorian,576700.0
3212.0,1.0,3.5,3.0,12.0,14592.0,1.0,0.0,0.0,1.0,Lakeside,Good,Cape Cod,690100.0
4488.0,2.0,,2.0,28.0,15988.0,1.0,0.0,1.0,1.0,Westside,Poor,Cape Cod,521000.0
2178.0,2.0,2.0,2.0,3.0,7365.0,3.0,0.0,0.0,1.0,Midtown,Good,Victorian,442300.0
1895.0,4.0,4.0,1.0,13.0,4098.0,3.0,0.0,1.0,0.0,Eastside,Poor,Modern,259900.0
2755.0,6.0,2.0,0.0,59.0,4559.0,2.0,0.0,0.0,0.0,Suburbs,Good,Cape Cod,364200.0
1568.0,2.0,,1.0,30.0,17134.0,1.0,0.0,1.0,1.0,Downtown,Fair,Modern,294100.0
4895.0,5.0,4.0,,37.0,10055.0,3.0,0.0,0.0,0.0,Lakeside,Excellent,Victorian,1093800.0
1498.0,1.0,3.0,0.0,53.0,11525.0,2.5,0.0,0.0,1.0,Heritage,Fair,Modern,164200.0
2759.0,1.0,2.5,2.0,42.0,19291.0,2.0,0.0,0.0,0.0,Lakeside,Excellent,Colonial,614900.0
2944.0,1.0,2.0,0.0,47.0,3100.0,3.0,0.0,1.0,1.0,Uptown,Poor,Cape Cod,378000.0
945.0,6.0,1.0,1.0,42.0,5706.0,2.0,1.0,0.0,1.0,Uptown,Poor,Ranch,174300.0
2714.0,4.0,,0.0,29.0,16998.0,1.5,0.0,1.0,0.0,Uptown,Poor,Colonial,363300.0
2655.0,5.0,2.5,2.0,37.0,11722.0,2.5,0.0,0.0,0.0,Westside,Fair,Colonial,403100.0
1815.0,1.0,4.0,3.0,17.0,2491.0,2.0,0.0,1.0,1.0,Eastside,Excellent,Colonial,391000.0
1250.0,1.0,2.0,3.0,53.0,14651.0,2.5,0.0,1.0,1.0,Lakeside,Poor,Victorian,252800.0
894.0,6.0,1.5,2.0,10.0,4490.0,2.5,0.0,0.0,1.0,Heritage,Excellent,Modern,238400.0
736.0,1.0,2.0,0.0,53.0,16078.0,3.0,0.0,0.0,1.0,Midtown,Good,Cape Cod,125200.0
2770.0,1.0,4.0,2.0,52.0,16360.0,1.5,0.0,0.0,0.0,Westside,Fair,Victorian,383600.0
1086.0,4.0,2.5,0.0,8.0,16839.0,1.0,0.0,1.0,0.0,Eastside,Fair,Modern,191400.0
4825.0,4.0,2.0,1.0,42.0,10367.0,2.0,1.0,1.0,0.0,Heritage,Excellent,Victorian,735400.0
1752.0,2.0,3.0,2.0,59.0,6820.0,2.5,1.0,0.0,1.0,Uptown,Good,Ranch,356600.0
3505.0,3.0,3.0,2.0,34.0,17864.0,3.0,0.0,1.0,0.0,Suburbs,Poor,Modern,424200.0
3595.0,5.0,2.0,0.0,20.0,12057.0,1.5,1.0,1.0,0.0,Midtown,Excellent,Ranch,729600.0
2830.0,3.0,4.0,3.0,52.0,13437.0,2.5,1.0,1.0,1.0,Eastside,Fair,Victorian,418800.0
4499.0,3.0,3.0,1.0,30.0,4457.0,3.0,0.0,0.0,0.0,Heritage,Poor,Cape Cod,467900.0
1175.0,1.0,1.0,3.0,7.0,13223.0,3.0,0.0,1.0,1.0,Lakeside,Excellent,Modern,458900.0
1706.0,3.0,2.0,2.0,14.0,12441.0,3.0,0.0,0.0,0.0,Downtown,Excellent,Victorian,469800.0
1785.0,5.0,4.0,2.0,40.0,7260.0,3.0,0.0,1.0,0.0,Eastside,Fair,Colonial,272500.0
1282.0,4.0,2.0,2.0,27.0,15803.0,2.5,0.0,0.0,0.0,Suburbs,Good,Cape Cod,267300.0
1967.0,6.0,2.5,3.0,13.0,4406.0,1.5,0.0,1.0,1.0,Uptown,Poor,Cape Cod,380000.0
2044.0,1.0,3.0,0.0,47.0,14948.0,2.0,1.0,1.0,1.0,Heritage,Excellent,Colonial,357100.0
3988.0,1.0,3.0,2.0,7.0,19301.0,2.5,0.0,1.0,0.0,Heritage,Fair,Ranch,563300.0
1996.0,4.0,4.0,0.0,13.0,12210.0,1.5,1.0,0.0,0.0,Suburbs,Fair,Victorian,328900.0
4469.0,2.0,1.5,1.0,27.0,3886.0,2.5,0.0,1.0,0.0,Suburbs,Good,Modern,592700.0
4022.0,4.0,2.5,3.0,2.0,11959.0,2.0,0.0,0.0,0.0,Westside,Fair,Cape Cod,603900.0
4577.0,6.0,2.5,3.0,23.0,11522.0,2.5,0.0,1.0,0.0,Midtown,Good,Cape Cod,768400.0
1152.0,3.0,1.5,1.0,54.0,11939.0,2.0,0.0,0.0,0.0,Midtown,Good,Colonial,222900.0
4933.0,4.0,3.0,1.0,56.0,6906.0,2.5,0.0,1.0,1.0,Lakeside,Fair,Colonial,770000.0
3340.0,5.0,1.0,2.0,52.0,13269.0,1.0,0.0,0.0,1.0,Heritage,Excellent,Cape Cod,513500.0
4924.0,1.0,2.5,1.0,19.0,6754.0,2.5,0.0,0.0,0.0,Heritage,Fair,Colonial,556300.0
2225.0,6.0,2.0,0.0,3.0,12041.0,3.0,0.0,0.0,1.0,Lakeside,Excellent,Victorian,629800.0
